idx,p0x,p0y,p0z,e1x,e1y,e1z,e2x,e2y,e2z,nx,ny,nz,flags,area_m2
9460,-4888256.000,70379.672,3913579.750,-21533.000,-1096.906,-11186.250,-17627.500,-1525.672,3012.250,-0.077400,0.995676,0.051357,1,7.8436
9461,-4841651.000,69145.531,3906625.500,-3140.500,1215.938,14133.500,-21195.000,1400.969,3239.250,0.054582,0.995797,-0.073543,1,8.6608
9462,-4844791.500,70361.469,3920759.000,-18054.500,185.031,-10894.250,-13325.000,987.109,1399.000,0.064226,0.993909,-0.089557,1,5.1102
9463,-4862846.000,70546.500,3909864.750,4729.500,802.078,12293.250,-11407.500,-399.125,1834.750,-0.042742,0.997900,-0.048665,1,4.4473
9464,-4858116.500,71348.578,3922158.000,-16137.000,-1201.203,-10458.500,-10863.000,-741.047,2195.500,-0.069526,0.997553,-0.007298,1,4.4526
9465,-4874253.500,70147.375,3911699.500,5274.000,460.156,12654.000,-14002.500,232.297,1880.250,0.011076,0.999100,-0.040948,1,5.5812
9466,-4868979.500,70607.531,3924353.500,-19276.500,-227.859,-10773.750,-14776.000,529.516,1874.000,0.026947,0.997231,-0.069305,1,5.8371
9467,-4888256.000,70379.672,3913579.750,4500.500,757.375,12647.750,-17627.500,-1525.672,3012.250,-0.090825,0.995493,-0.027294,1,7.0803
9468,-4883755.500,71137.047,3926227.500,-22128.000,-2283.047,-9635.500,-17600.500,-1492.438,2586.000,-0.089033,0.995533,-0.031419,1,6.7899
9469,-4844791.500,70361.469,3920759.000,-8286.000,-1584.141,12233.500,-13325.000,987.109,1399.000,0.092274,0.977614,0.189092,1,4.6160
9470,-4853077.500,68777.328,3932992.500,-5039.000,2571.250,-10834.500,-7701.500,596.156,-87.750,0.073411,0.977483,0.197834,1,2.5306
9471,-4858116.500,71348.578,3922158.000,-2662.500,-1975.094,10746.750,-10863.000,-741.047,2195.500,-0.032201,0.984406,0.172941,1,3.3573
9472,-4860779.000,69373.484,3932904.750,-8200.500,1234.047,-8551.250,-9656.000,564.516,6303.750,0.093345,0.994171,0.053954,1,4.0249
9473,-4868979.500,70607.531,3924353.500,-1455.500,-669.531,14855.000,-14776.000,529.516,1874.000,0.041987,0.997911,0.049091,1,6.4738
9474,-4870435.000,69938.000,3939208.500,-13320.500,1199.047,-12981.000,-13452.000,-352.031,-152.000,-0.027324,0.992433,0.119709,1,5.1830
9475,-4883755.500,71137.047,3926227.500,-131.500,-1551.078,12829.000,-17600.500,-1492.438,2586.000,-0.066505,0.990653,0.119092,1,6.7825
9476,-4883887.000,69585.969,3939056.500,-17469.000,58.641,-10243.000,-14815.000,-382.953,-878.000,-0.029076,0.998046,0.055301,1,4.0734
9477,-4992805.000,68395.500,4131036.500,-6753.500,324.578,-10739.250,8465.500,1341.531,-1285.750,-0.138150,0.983524,0.116603,1,3.0179
9478,-4999558.500,68720.078,4120297.250,15219.000,1016.953,9453.500,15140.000,2381.203,1254.500,-0.166480,0.972411,0.163406,1,3.8014
9479,-4984339.500,69737.031,4129750.750,-79.000,1364.250,-8199.000,8598.000,506.109,1896.000,-0.094028,0.981920,0.164290,1,2.1351
9480,-4984418.500,71101.281,4121551.750,8677.000,-858.141,10095.000,10230.000,113.859,873.750,-0.019741,0.994638,0.101519,1,2.8672
9481,-4975741.500,70243.141,4131646.750,1553.000,972.000,-9221.250,11120.000,550.391,4428.000,-0.085059,0.992278,0.090270,1,3.2863
9482,-4974188.500,71215.141,4122425.500,9567.000,-421.609,13649.250,12526.000,18.719,545.000,-0.002926,0.999454,0.032923,1,4.9426
9483,-4964621.500,70793.531,4136074.750,2959.000,440.328,-13104.250,11977.000,118.531,-3517.250,-0.000031,0.999436,0.033576,1,4.3698
9484,-4961662.500,71233.859,4122970.500,9018.000,-321.797,9587.000,14761.500,201.156,1232.500,-0.017805,0.998577,0.050266,1,3.8919
9485,-4999558.500,68720.078,4120297.250,-1552.500,439.266,-12449.750,15140.000,2381.203,1254.500,-0.159556,0.985674,0.054674,1,5.6402
9486,-5001111.000,69159.344,4107847.500,16692.500,1941.938,13704.250,17662.500,1896.188,1105.750,-0.106007,0.994296,-0.011773,1,6.7018
9487,-4984418.500,71101.281,4121551.750,970.000,-45.750,-12598.500,10230.000,113.859,873.750,-0.010748,0.999932,-0.004459,1,3.8665
9488,-4983448.500,71055.531,4108953.250,9260.000,159.609,13472.250,9544.500,-134.625,548.750,0.015389,0.999630,-0.022420,1,3.6821
9489,-4974188.500,71215.141,4122425.500,284.500,-294.234,-12923.500,12526.000,18.719,545.000,-0.000503,0.999741,-0.022773,1,4.8303
9490,-4973904.000,70920.906,4109502.000,12241.500,312.953,13468.500,11634.500,569.859,974.750,-0.050831,0.998442,0.023000,1,4.3211
9491,-4961662.500,71233.859,4122970.500,-607.000,256.906,-12493.750,14761.500,201.156,1232.500,-0.015401,0.999654,0.021304,1,5.4759
9492,-4962269.500,71490.766,4110476.750,15368.500,-55.750,13726.250,14798.000,-1122.391,720.500,0.079468,0.993212,-0.084942,1,5.7626
9493,-5001111.000,69159.344,4107847.500,5072.000,783.484,-11683.500,17662.500,1896.188,1105.750,-0.107947,0.993960,0.019792,1,6.3555
9494,-4996039.000,69942.828,4096164.000,12590.500,1112.703,12789.250,10986.500,1321.875,1244.000,-0.123300,0.991749,0.035098,1,3.7517
9495,-4983448.500,71055.531,4108953.250,-1604.000,209.172,-11545.250,9544.500,-134.625,548.750,0.013166,0.999781,0.016284,1,3.2585
9496,-4985052.500,71264.703,4097408.000,11148.500,-343.797,12094.000,9177.500,-505.281,145.000,0.055315,0.998213,-0.022615,1,3.2655
9497,-4973904.000,70920.906,4109502.000,-1971.000,-161.484,-11949.000,11634.500,569.859,974.750,-0.048461,0.998810,-0.005505,1,4.0907
9498,-4975875.000,70759.422,4097553.000,13605.500,731.344,12923.750,12252.000,889.469,1115.750,-0.074372,0.996991,0.021876,1,4.2794
9499,-4962269.500,71490.766,4110476.750,-1353.500,158.125,-11808.000,14798.000,-1122.391,720.500,0.075401,0.997142,0.004710,1,5.1933
9500,-4963623.000,71648.891,4098668.750,16151.500,-1280.516,12528.500,14698.500,-1074.234,1083.500,0.072242,0.997348,0.008804,1,4.9798
9501,-4996039.000,69942.828,4096164.000,8933.000,-1793.359,-9000.250,10986.500,1321.875,1244.000,-0.084182,0.957917,-0.274424,1,3.4221
9502,-4987106.000,68149.469,4087163.750,2053.500,3115.234,10244.250,6187.000,822.750,1494.250,-0.059957,0.958302,-0.279397,1,1.8757
9503,-4985052.500,71264.703,4097408.000,4133.500,-2292.484,-8750.000,9177.500,-505.281,145.000,0.057115,0.972056,-0.227696,1,2.4804
9504,-4980919.000,68972.219,4088658.000,5044.000,1787.203,8895.000,8923.500,611.750,-3673.500,-0.120705,0.984231,-0.129307,1,2.9645
9505,-4975875.000,70759.422,4097553.000,3879.500,-1175.453,-12568.500,12252.000,889.469,1115.750,-0.061818,0.991802,-0.111838,1,4.7572
9506,-4971995.500,69583.969,4084984.500,8372.500,2064.922,13684.250,10833.500,45.344,2648.250,0.037853,0.984421,-0.171707,1,3.8168
9507,-4963623.000,71648.891,4098668.750,2461.000,-2019.578,-11036.000,14698.500,-1074.234,1083.500,0.083756,0.983349,-0.161275,1,4.9970
9508,-4961162.000,69629.312,4087632.750,12237.500,945.344,12119.500,11802.000,80.922,3531.000,0.023486,0.994579,-0.101294,1,2.9912
9509,-5240828.000,44938.938,4147359.000,1128.000,40.531,-8504.750,4824.000,1270.906,2420.500,-0.241767,0.969946,-0.027443,1,1.3445
9510,-5239700.000,44979.469,4138854.250,3696.000,1230.375,10925.250,7126.000,2357.516,6311.000,-0.313336,0.949642,-0.000945,1,1.7112
9511,-5236004.000,46209.844,4149779.500,3430.000,1127.141,-4614.250,3542.500,527.250,4253.000,-0.226954,0.971486,0.068603,1,0.9490
9512,-5232574.000,47336.984,4145165.250,112.500,-599.891,8867.250,4795.500,99.359,4294.500,-0.081770,0.994308,0.068305,1,1.2601
9513,-5232461.500,46737.094,4154032.500,4683.000,699.250,-4572.750,3746.500,634.844,6602.000,-0.154609,0.987949,-0.007263,1,1.4494
9514,-5227778.500,47436.344,4149459.750,-936.500,-64.406,11174.750,6093.500,-14.141,4966.500,-0.002225,0.999982,0.005577,1,2.1680
9515,-5228715.000,47371.938,4160634.500,7030.000,50.266,-6208.250,7532.000,-29.531,2497.000,0.000899,0.999958,0.009114,1,1.9168
9516,-5221685.000,47422.203,4154426.250,502.000,-79.797,8705.250,6932.500,179.391,6179.750,-0.035868,0.999294,0.011228,1,1.7073
9517,-5239700.000,44979.469,4138854.250,4476.500,85.609,-7523.250,7126.000,2357.516,6311.000,-0.216380,0.969186,-0.117722,1,2.5172
9518,-5235223.500,45065.078,4131331.000,2649.500,2271.906,13834.250,8459.500,1858.656,7172.250,-0.094647,0.985092,-0.143649,1,2.9657
9519,-5232574.000,47336.984,4145165.250,5810.000,-413.250,-6662.000,4795.500,99.359,4294.500,0.019534,0.998800,-0.044921,1,1.6978
9520,-5226764.000,46923.734,4138503.250,-1014.500,512.609,10956.500,4585.500,-155.734,3860.250,0.067832,0.996880,-0.040359,1,1.6191
9521,-5227778.500,47436.344,4149459.750,5600.000,-668.344,-7096.250,6093.500,-14.141,4966.500,0.047997,0.997274,-0.056049,1,2.1233
9522,-5222178.500,46768.000,4142363.500,493.500,654.203,12062.750,5465.000,552.594,4868.500,-0.054643,0.997159,-0.051844,1,1.8984
9523,-5221685.000,47422.203,4154426.250,4971.500,-101.609,-7194.250,6932.500,179.391,6179.750,-0.008220,0.999770,-0.019801,1,2.4025
9524,-5216713.500,47320.594,4147232.000,1961.000,281.000,13374.000,7160.500,-1158.422,5922.000,0.199522,0.978626,-0.049817,1,2.5627
9525,-5235223.500,45065.078,4131331.000,7498.500,426.078,-4633.250,8459.500,1858.656,7172.250,-0.123763,0.986240,-0.109604,1,2.8096
9526,-5227725.000,45491.156,4126697.750,961.000,1432.578,11805.500,5028.000,1314.516,4769.750,-0.155721,0.982044,-0.106493,1,1.6622
9527,-5226764.000,46923.734,4138503.250,4067.000,-118.062,-7035.750,4585.500,-155.734,3860.250,0.032331,0.999475,0.001917,1,1.4301
9528,-5222697.000,46805.672,4131467.500,518.500,-37.672,10896.000,4569.000,-536.438,3502.250,0.118266,0.992979,-0.002195,1,1.4397
9529,-5222178.500,46768.000,4142363.500,4050.500,-498.766,-7393.750,5465.000,552.594,4868.500,-0.027463,0.996233,-0.082249,1,1.7987
9530,-5218128.000,46269.234,4134969.750,1414.500,1051.359,12262.250,5719.500,873.719,5174.000,-0.083427,0.993644,-0.075571,1,1.8840
9531,-5216713.500,47320.594,4147232.000,4305.000,-177.641,-7088.250,7160.500,-1158.422,5922.000,0.120457,0.991542,0.048310,1,2.2918
9532,-5212408.500,47142.953,4140143.750,2855.500,-980.781,13010.250,6956.500,-1099.422,6086.750,0.113094,0.992326,0.049985,1,2.1962
9533,-5227725.000,45491.156,4126697.750,8301.500,-2086.984,-1674.250,5028.000,1314.516,4769.750,0.145913,0.903569,-0.402831,1,1.5836
9534,-5219423.500,43404.172,4125023.500,-3273.500,3401.500,6444.000,2496.500,841.484,3127.750,0.179267,0.904705,-0.386487,1,0.8672
9535,-5222697.000,46805.672,4131467.500,5770.000,-2560.016,-3316.250,4569.000,-536.438,3502.250,0.283173,0.931894,-0.226687,1,1.1308
9536,-5216927.000,44245.656,4128151.250,-1201.000,2023.578,6818.500,6059.500,470.766,1267.500,-0.014423,0.957877,-0.286817,1,1.3328
9537,-5218128.000,46269.234,4134969.750,7260.500,-1552.812,-5551.000,5719.500,873.719,5174.000,0.044824,0.975735,-0.214319,1,2.1171
9538,-5210867.500,44716.422,4129418.750,-1541.000,2426.531,10725.000,4351.500,79.766,5508.750,0.217368,0.958286,-0.185580,1,1.7154
9539,-5212408.500,47142.953,4140143.750,5892.500,-2346.766,-5216.250,6956.500,-1099.422,6086.750,0.265071,0.955373,-0.130383,1,2.2508
9540,-5206516.000,44796.188,4134927.500,1064.000,1247.344,11303.000,4466.500,137.062,6361.000,0.143446,0.982124,-0.121886,1,1.3266
9541,-5217637.000,52305.281,4165644.500,1128.000,40.531,-8504.750,4824.000,1270.906,2420.500,-0.241767,0.969946,-0.027443,1,1.3445
9542,-5216509.000,52345.812,4157139.750,3696.000,1230.375,10925.250,7126.500,2357.516,6311.000,-0.313307,0.949651,-0.000956,1,1.7114
9543,-5212813.000,53576.188,4168065.000,3430.500,1127.141,-4614.250,3543.000,527.250,4253.000,-0.226923,0.971494,0.068603,1,0.9491
9544,-5209382.500,54703.328,4163450.750,112.500,-599.891,8867.250,4795.500,99.359,4294.500,-0.081770,0.994308,0.068305,1,1.2601
9545,-5209270.000,54103.438,4172318.000,4683.000,699.250,-4572.750,3746.000,634.844,6602.000,-0.154616,0.987948,-0.007270,1,1.4494
9546,-5204587.000,54802.688,4167745.250,-937.000,-64.406,11174.750,6093.500,-14.141,4966.500,-0.002225,0.999982,0.005577,1,2.1681
9547,-5205524.000,54738.281,4178920.000,7030.500,50.266,-6208.250,7532.500,-29.531,2497.000,0.000899,0.999958,0.009114,1,1.9169
9548,-5198493.500,54788.547,4172711.750,502.000,-79.797,8705.250,6932.500,179.391,6179.750,-0.035868,0.999294,0.011228,1,1.7073
9549,-5216509.000,52345.812,4157139.750,4477.000,85.609,-7523.250,7126.500,2357.516,6311.000,-0.216363,0.969189,-0.117726,1,2.5174
9550,-5212032.000,52431.422,4149616.500,2649.500,2271.906,13834.250,8459.500,1858.656,7172.250,-0.094647,0.985092,-0.143649,1,2.9657
9551,-5209382.500,54703.328,4163450.750,5810.000,-413.250,-6662.000,4795.500,99.359,4294.500,0.019534,0.998800,-0.044921,1,1.6978
9552,-5203572.500,54290.078,4156788.750,-1014.500,512.609,10956.500,4585.500,-155.734,3860.250,0.067832,0.996880,-0.040359,1,1.6191
9553,-5204587.000,54802.688,4167745.250,5600.000,-668.344,-7096.250,6093.500,-14.141,4966.500,0.047997,0.997274,-0.056049,1,2.1233
9554,-5198987.000,54134.344,4160649.000,493.500,654.203,12062.750,5465.500,552.594,4868.500,-0.054638,0.997159,-0.051844,1,1.8986
9555,-5198493.500,54788.547,4172711.750,4972.000,-101.609,-7194.250,6932.500,179.391,6179.750,-0.008220,0.999770,-0.019801,1,2.4026
9556,-5193521.500,54686.938,4165517.500,1960.500,281.000,13374.000,7159.500,-1158.422,5922.000,0.199546,0.978621,-0.049813,1,2.5624
9557,-5212032.000,52431.422,4149616.500,7498.500,426.078,-4633.250,8459.500,1858.656,7172.250,-0.123763,0.986240,-0.109604,1,2.8096
9558,-5204533.500,52857.500,4144983.250,961.000,1432.578,11805.500,5028.000,1314.516,4769.750,-0.155721,0.982044,-0.106493,1,1.6622
9559,-5203572.500,54290.078,4156788.750,4067.000,-118.062,-7035.750,4585.500,-155.734,3860.250,0.032331,0.999475,0.001917,1,1.4301
9560,-5199505.500,54172.016,4149753.000,518.500,-37.672,10896.000,4569.000,-536.438,3502.250,0.118266,0.992979,-0.002195,1,1.4397
9561,-5198987.000,54134.344,4160649.000,4050.500,-498.766,-7393.750,5465.500,552.594,4868.500,-0.027461,0.996233,-0.082248,1,1.7988
9562,-5194936.500,53635.578,4153255.250,1415.000,1051.359,12262.250,5719.500,873.719,5174.000,-0.083431,0.993644,-0.075567,1,1.8839
9563,-5193521.500,54686.938,4165517.500,4304.500,-177.641,-7088.250,7159.500,-1158.422,5922.000,0.120473,0.991540,0.048311,1,2.2915
9564,-5189217.000,54509.297,4158429.250,2855.000,-980.781,13010.250,6956.500,-1099.422,6086.750,0.113090,0.992326,0.049990,1,2.1962
9565,-5204533.500,52857.500,4144983.250,8301.000,-2086.984,-1674.250,5028.000,1314.516,4769.750,0.145919,0.903565,-0.402837,1,1.5836
9566,-5196232.500,50770.516,4143309.000,-3273.000,3401.500,6444.000,2497.000,841.484,3127.750,0.179255,0.904700,-0.386505,1,0.8673
9567,-5199505.500,54172.016,4149753.000,5770.000,-2560.016,-3316.250,4569.000,-536.438,3502.250,0.283173,0.931894,-0.226687,1,1.1308
9568,-5193735.500,51612.000,4146436.750,-1201.000,2023.578,6818.500,6059.500,470.766,1267.500,-0.014423,0.957877,-0.286817,1,1.3328
9569,-5194936.500,53635.578,4153255.250,7260.500,-1552.812,-5551.000,5719.500,873.719,5174.000,0.044824,0.975735,-0.214319,1,2.1171
9570,-5187676.000,52082.766,4147704.250,-1541.000,2426.531,10725.000,4351.000,79.766,5508.750,0.217388,0.958282,-0.185576,1,1.7153
9571,-5189217.000,54509.297,4158429.250,5892.000,-2346.766,-5216.250,6956.500,-1099.422,6086.750,0.265081,0.955369,-0.130395,1,2.2507
9572,-5183325.000,52162.531,4153213.000,1064.500,1247.344,11303.000,4467.000,137.062,6361.000,0.143438,0.982124,-0.121891,1,1.3266
9573,-5005874.500,68330.750,4042474.000,-7465.500,367.844,-11883.250,9360.000,1354.984,-1428.500,-0.125991,0.985950,0.109672,1,3.6844
9574,-5013340.000,68698.594,4030590.750,16825.500,987.141,10454.750,16738.500,2389.031,1377.250,-0.151915,0.976593,0.152277,1,4.6332
9575,-4996514.500,69685.734,4041045.500,-87.000,1401.891,-9077.500,9505.500,504.984,2095.750,-0.086005,0.984497,0.152866,1,2.6065
9576,-4996601.500,71087.625,4031968.000,9592.500,-896.906,11173.250,11309.500,118.734,967.000,-0.018648,0.995216,0.095898,1,3.5063
9577,-4987009.000,70190.719,4043141.250,1717.000,1015.641,-10206.250,12292.500,539.891,4896.750,-0.077786,0.993275,0.085756,1,4.0166
9578,-4985292.000,71206.359,4032935.000,10575.500,-475.750,15103.000,13847.500,27.062,602.750,-0.003428,0.999420,0.033882,1,6.0464
9579,-4974716.500,70730.609,4048038.000,3272.000,502.812,-14500.250,13240.500,144.969,-3891.500,-0.000811,0.999405,0.034473,1,5.3455
9580,-4971444.500,71233.422,4033537.750,9968.500,-357.844,10608.750,16318.000,208.328,1363.000,-0.016888,0.998629,0.049554,1,4.7608
9581,-5013340.000,68698.594,4030590.750,-1715.500,494.859,-13775.500,16738.500,2389.031,1377.250,-0.145412,0.987918,0.053598,1,6.8846
9582,-5015055.500,69193.453,4016815.250,18454.000,1894.172,15152.750,19527.000,1906.781,1215.000,-0.096780,0.995284,-0.006550,1,8.1885
9583,-4996601.500,71087.625,4031968.000,1073.000,12.609,-13937.750,11309.500,118.734,967.000,-0.010506,0.999945,0.000096,1,4.7289
9584,-4995528.500,71100.234,4018030.250,10236.500,106.125,14904.750,10551.000,-128.906,607.750,0.013145,0.999783,-0.016146,1,4.5023
9585,-4985292.000,71206.359,4032935.000,314.500,-235.031,-14297.000,13847.500,27.062,602.750,-0.001237,0.999864,-0.016464,1,5.9067
9586,-4984977.500,70971.328,4018638.000,13533.000,262.094,14899.750,12861.500,575.578,1076.000,-0.046774,0.998595,0.024917,1,5.2846
9587,-4971444.500,71233.422,4033537.750,-671.500,313.484,-13823.750,16318.000,208.328,1363.000,-0.014715,0.999618,0.023383,1,6.6980
9588,-4972116.000,71546.906,4019714.000,16989.500,-105.156,15186.750,16358.500,-1113.109,802.250,0.071262,0.994795,-0.072833,1,7.0343
9589,-5015055.500,69193.453,4016815.250,5608.000,841.375,-12929.500,19527.000,1906.781,1215.000,-0.098519,0.994892,0.022010,1,7.7671
9590,-5009447.500,70034.828,4003885.750,13919.000,1065.406,14144.500,12146.000,1325.953,1370.250,-0.112450,0.993010,0.035861,1,4.5836
9591,-4995528.500,71100.234,4018030.250,-1773.000,260.547,-12774.250,10551.000,-128.906,607.750,0.011129,0.999760,0.018847,1,3.9856
9592,-4997301.500,71360.781,4005256.000,12324.000,-389.453,13382.000,10144.500,-498.109,163.000,0.049298,0.998650,-0.016337,1,3.9913
9593,-4984977.500,70971.328,4018638.000,-2179.500,-108.656,-13219.000,12861.500,575.578,1076.000,-0.044636,0.999003,-0.000852,1,5.0020
9594,-4987157.000,70862.672,4005419.000,15041.000,684.234,14295.000,13545.500,895.141,1230.500,-0.068082,0.997393,0.023895,1,5.2328
9595,-4972116.000,71546.906,4019714.000,-1495.500,210.906,-13064.500,16358.500,-1113.109,802.250,0.067476,0.997686,0.008382,1,6.3482
9596,-4973611.500,71757.812,4006649.500,17854.000,-1324.016,13866.750,16248.000,-1066.688,1204.000,0.064613,0.997837,0.012083,1,6.0872
9597,-5009447.500,70034.828,4003885.750,9874.000,-1744.891,-9949.500,12146.000,1325.953,1370.250,-0.077653,0.966032,-0.246481,1,4.1455
9598,-4999573.500,68289.938,3993936.250,2272.000,3070.844,11319.750,6840.000,821.438,1649.250,-0.055532,0.966388,-0.251018,1,2.2722
9599,-4997301.500,71360.781,4005256.000,4568.000,-2249.406,-9670.500,10144.500,-498.109,163.000,0.051276,0.977790,-0.203218,1,3.0128
9600,-4992733.500,69111.375,3995585.500,5576.500,1751.297,9833.500,9864.500,636.359,-4066.750,-0.110388,0.987415,-0.113253,1,3.6122
9601,-4987157.000,70862.672,4005419.000,4288.000,-1114.938,-13900.250,13545.500,895.141,1230.500,-0.056831,0.993638,-0.097231,1,5.8055
9602,-4982869.000,69747.734,3991518.750,9257.500,2010.078,15130.750,11976.000,42.625,2929.500,0.033616,0.987840,-0.151799,1,4.6487
9603,-4973611.500,71757.812,4006649.500,2718.500,-1967.453,-12201.250,16248.000,-1066.688,1204.000,0.075342,0.986944,-0.142358,1,6.0852
9604,-4970893.000,69790.359,3994448.250,13529.500,900.766,13405.250,13047.500,75.016,3907.000,0.020513,0.995942,-0.087625,1,3.6521
9605,-4800423.500,26580.514,3824469.000,-364.500,444.391,-9661.250,6425.000,947.250,3678.500,-0.174632,0.983270,0.051816,1,1.8408
9606,-4800788.000,27024.904,3814807.750,6789.500,502.859,13339.750,10051.500,1639.047,8619.000,-0.225297,0.971158,0.078060,1,2.3189
9607,-4793998.500,27527.764,3828147.500,3262.000,1136.188,-4720.750,5231.500,271.953,5557.250,-0.173523,0.978035,0.115490,1,1.3049
9608,-4790736.500,28663.951,3823426.750,1969.500,-864.234,10278.000,6785.500,-32.641,5808.500,-0.079699,0.991923,0.098679,1,1.7517
9609,-4788767.000,27799.717,3833704.750,4816.000,831.594,-4469.500,5965.500,249.359,8319.000,-0.119330,0.991282,0.055857,1,2.0061
9610,-4783951.000,28631.311,3829235.250,1149.500,-582.234,12788.500,8520.000,-125.875,6808.500,-0.023248,0.998598,0.047554,1,3.0182
9611,-4782801.500,28049.076,3842023.750,7370.500,456.359,-5980.000,9782.500,3.281,4194.250,-0.021595,0.998536,0.049586,1,2.6686
9612,-4775431.000,28505.436,3836043.750,2412.000,-453.078,10174.250,9801.000,-18.656,8365.750,-0.045152,0.997458,0.055123,1,2.3765
9613,-4800788.000,27024.904,3814807.750,3957.000,496.141,-7943.750,10051.500,1639.047,8619.000,-0.150055,0.988592,-0.013002,1,3.4352
